,exp_no,a_type_id,a_type,img_no,seg_type,mask_type,target_segs,segs,use_stratification,epochs,num_samples,sig_factor,sigma,score_function,g_x,r2_score,cv_beta,heat_max,beta_max,threshold_lm,rc_y,IoU_lm_max,IoU_lm_mean,IoU_lm_std,IoU_sp_max,IoU_sp_mean,IoU_sp_std,threshold_sp,anomaly_score,anomaly_score_val,AM_roc_score,auroc,auroc_gs1,auroc_gs2,LIME_roc_abs
124,125,2,cut,4,quickshift,blend_2,100,100,False,30000,5000,3,0.5113076891118519,lm_p_maxloss,33.39445242156174,0.9821767855235027,1.784845901485184,2.5700264,2.570026506924761,2.230081,14.93016670178165,0.11317254174397032,0.025559863443725978,0.018090869387551185,0.14354066985645933,0.04896011552067189,0.030501147826455,0.006125239587466543,0.37438405,34.365154,0.905598477036567,0.9033736107806069,0.926817729127557,0.9319446868142037,0.903117668314781
125,126,2,cut,4,quickshift,blend_3,100,100,False,30000,5000,3,0.4428586369751582,lm_p_maxloss,33.367564011485065,0.9805727420102528,1.5459499366084997,2.3770857,2.3770857483235464,1.9801657,13.479665107372746,0.1566265060240964,0.025705064625555944,0.022797078898701115,0.14354066985645933,0.04896011552067189,0.030501147826455,0.006125239587466543,0.37438405,34.365154,0.905598477036567,0.8684078510175124,0.8626283458043591,0.8477068295391449,0.8684078510175124
126,127,2,cut,5,quickshift,blend_2,100,100,False,30000,5000,3,0.535392876244934,lm_p_maxloss,37.49767332691986,0.9840779871346226,1.592360240391637,2.587197,2.5871970344037125,0.8630359,14.825366716370572,0.05371676614215952,0.015639598035415116,0.011557259994196838,0.07504363001745201,0.030436426241487468,0.020434705064330077,0.004602500897211333,0.44222164,37.761757,0.9603300415800414,0.9027059511434512,0.893918918918919,0.8777954309204309,0.9027059511434511
127,128,2,cut,5,quickshift,blend_3,100,100,False,30000,5000,3,0.5649715236306687,lm_p_maxloss,37.39063679092922,0.9848800821759714,1.691115680702706,2.648289,2.648289018004256,1.4545597,15.939395065005163,0.07240204429301533,0.01644544322246358,0.014693990427190941,0.07504363001745201,0.030436426241487468,0.020434705064330077,0.004602500897211333,0.44222164,37.761757,0.9603300415800414,0.8966594216594217,0.9077909421659422,0.8907697032697032,0.8966594216594216
128,129,2,cut,6,quickshift,blend_2,100,100,False,30000,5000,3,0.8468760530522931,lm_p_maxloss,44.88950772419013,0.9850584463438758,2.089541588729668,6.4681654,6.468165427824598,6.4681654,22.431692522413794,0.09593679458239278,0.023355662243812757,0.015221542692173228,0.24242424242424243,0.04731391890798344,0.04621506555483477,0.005488523020176217,0.4747583,45.411026,0.8973140768537804,0.8894380562201987,0.9194617538544517,0.9234865503015282,0.8894380562201987
129,130,2,cut,6,quickshift,blend_3,100,100,False,30000,5000,3,0.7508827966006344,lm_p_maxloss,44.89358863754383,0.9749145574838973,1.8680130818392946,5.2777853,5.277785421296691,0.6270254,21.580589723864517,0.03871258158901643,0.01634288588381442,0.008818508186724989,0.24242424242424243,0.04731391890798344,0.04621506555483477,0.005488523020176217,0.4747583,45.411026,0.8973140768537804,0.77190417376735,0.8092351201234802,0.8556821963633024,0.7719041737673501
130,131,2,cut,7,quickshift,blend_2,100,100,False,30000,5000,3,0.30178029989809957,lm_p_maxloss,23.9669029390475,0.9829990101976593,1.4578718485236812,1.1268078,1.1268078134346793,1.1268078,9.104462848487561,0.08682634730538923,0.019026726289167805,0.015545672212311377,0.21035598705501618,0.04992502676294067,0.050954924484984065,0.0034655774070415646,0.35501462,24.162594,0.9508186984601342,0.9149398141490934,0.935026685589365,0.936779327577332,0.9149398141490933
131,132,2,cut,7,quickshift,blend_3,100,100,False,30000,5000,3,0.34755313489560347,lm_p_maxloss,23.917035627179366,0.986432754916797,1.683843707258553,1.7827784,1.782778324346325,1.7827784,9.567892290300442,0.4661016949152542,0.03357351091970524,0.07251884802497748,0.21035598705501618,0.04992502676294067,0.050954924484984065,0.0034655774070415646,0.35501462,24.162594,0.9508186984601342,0.9942888045564524,0.9905313568700023,0.9776777806259078,0.9942888045564524
132,133,2,cut,8,quickshift,blend_2,100,100,False,30000,5000,3,0.9846294954353619,lm_p_maxloss,46.970311661445976,0.9943992787609771,2.2674080713674685,6.738943,6.738942979252643,4.7794037,25.481245454492694,0.15182481751824817,0.04228947252155131,0.023904995307922814,0.3087248322147651,0.10764866631204524,0.08508980705752196,0.007332167830706264,0.440214,47.119644,0.9408736495651819,0.882268967142772,0.9103439071050407,0.9130952775366592,0.8819043390927274
133,134,2,cut,8,quickshift,blend_3,100,100,False,30000,5000,3,0.985719996125281,lm_p_maxloss,46.76694029206888,0.9942378130530798,2.2853523863509393,6.638991,6.638990988144182,1.240193,25.136855935809532,0.10879345603271984,0.040110165850101735,0.021301375133219655,0.3087248322147651,0.10764866631204524,0.08508980705752196,0.007332167830706264,0.440214,47.119644,0.9408736495651819,0.8482622898679407,0.9031861411049973,0.9104022173020364,0.846523207174426
134,135,2,cut,9,quickshift,blend_2,100,100,False,30000,5000,3,0.6136589729097337,lm_p_maxloss,31.882259132833994,0.995380739370857,2.062102805360821,3.2756505,3.275650430271797,2.786407,16.481445905766744,0.43630573248407645,0.036336947210748746,0.05868512624614939,0.2754237288135593,0.064018811418865,0.05718690845300488,0.007646090076984062,0.45006546,32.213463,0.94337178459071,0.9621628145878254,0.9718566890461519,0.9639251589319034,0.9621628145878254
135,136,2,cut,9,quickshift,blend_3,100,100,False,30000,5000,3,0.5838094318356882,lm_p_maxloss,31.90351350579469,0.9951727398967206,1.9588993976276003,3.4411447,3.441144719492645,3.4411447,15.396447552003929,0.4682080924855491,0.03948543747243174,0.05906663549533083,0.2754237288135593,0.064018811418865,0.05718690845300488,0.007646090076984062,0.45006546,32.213463,0.94337178459071,0.9838274375174496,0.9829884296789841,0.9768657762177471,0.9838274375174495
136,137,2,cut,10,quickshift,blend_2,100,100,False,30000,5000,3,0.41466421249752433,lm_p_maxloss,26.06240310592866,0.9952150374408558,1.6675876460927932,1.8910518,1.8910517796215744,1.654047,11.47835781297793,0.13556618819776714,0.0183765911917119,0.022810262661049404,0.09036144578313253,0.025657675344627113,0.019113061979785913,0.0034444230647447207,0.44110954,26.386768,0.9537227253781209,0.9571509349221787,0.9634522490153188,0.9509814501875661,0.9571509349221787
137,138,2,cut,10,quickshift,blend_3,100,100,False,30000,5000,3,0.417633925288293,lm_p_maxloss,26.06197617355086,0.9946844676935099,1.682849659448159,1.9309261,1.9309260580670533,1.9309261,12.066415187899725,0.35789473684210527,0.017388047699241488,0.036912456328296886,0.09036144578313253,0.025657675344627113,0.019113061979785913,0.0034444230647447207,0.44110954,26.386768,0.9537227253781209,0.8709726615636643,0.8775518512654649,0.8663101673392765,0.8709726615636643
138,139,2,cut,11,quickshift,blend_2,100,100,False,30000,5000,3,0.3983992192156311,lm_p_maxloss,29.258113626061657,0.9921672188816537,1.5202402556929375,1.8855544,1.8855544658070964,1.8855544,11.743530025018563,0.33980582524271846,0.021265052391319327,0.035988358861129256,0.4,0.05417672725713759,0.07649613260443985,0.004233717588552584,0.4163388,29.077503,0.942477472400672,0.9383872916372231,0.9517741509401332,0.9478694266889214,0.9383872916372231
139,140,2,cut,11,quickshift,blend_3,100,100,False,30000,5000,3,0.43301956565578803,lm_p_maxloss,29.148023310168433,0.9927316306746293,1.6616743645044825,1.9205828,1.9205828041894821,1.7545785,12.321435605278966,1.0,0.03510420167688607,0.11293431864540822,0.4,0.05417672725713759,0.07649613260443985,0.004233717588552584,0.4163388,29.077503,0.942477472400672,1.0,0.9759425335267806,0.9601512991198867,1.0
140,141,2,cut,12,quickshift,blend_2,100,100,False,30000,5000,3,0.6029664070463409,lm_p_maxloss,40.280141290926835,0.9888125973876708,1.7351350423020706,3.0095356,3.009535597004814,3.0095356,17.033990217752102,0.24817518248175183,0.01923671120468627,0.02481709274588385,0.36597938144329895,0.05312485013715661,0.061112644432376885,0.006294688015865783,0.44970706,39.81578,0.9548439936581217,0.8318398141105443,0.8463186241233082,0.8361116864247594,0.8318398141105443
141,142,2,cut,12,quickshift,blend_3,100,100,False,30000,5000,3,0.6060579939390689,lm_p_maxloss,40.22577628566815,0.9890035577917294,1.7504799995585056,3.378657,3.378657176324486,3.378657,17.11585226432084,0.30656934306569344,0.021334705801198398,0.030504131247392333,0.36597938144329895,0.05312485013715661,0.061112644432376885,0.006294688015865783,0.44970706,39.81578,0.9548439936581217,0.8952489375916228,0.8748754963858573,0.8535554458341328,0.8952489375916228
142,143,2,cut,13,quickshift,blend_2,100,100,False,30000,5000,3,0.4577811185701483,lm_p_maxloss,29.196738657055825,0.984991484720167,1.959743912376748,3.3727634,3.372763323291121,1.8488595,12.019611954842436,0.4101123595505618,0.036774428948439325,0.05072698533429843,0.4090909090909091,0.07758027168515316,0.09176216783531387,0.0033271186985075474,0.4992694,29.23251,0.9487559746910217,0.9303283774770614,0.9592067440689882,0.95694617196849,0.9303283774770614
143,144,2,cut,13,quickshift,blend_3,100,100,False,30000,5000,3,0.5543923380527067,lm_p_maxloss,29.22257062741672,0.9875163474975619,2.3628554939047572,4.4836254,4.4836254342317705,2.2363436,13.771701698578115,0.6910112359550562,0.04256518265037222,0.08510990778168337,0.4090909090909091,0.07758027168515316,0.09176216783531387,0.0033271186985075474,0.4992694,29.23251,0.9487559746910217,0.967857652943077,0.9738656233576966,0.9762367801077975,0.9669563360497637
144,145,2,cut,14,quickshift,blend_2,100,100,False,30000,5000,3,0.4411613907067649,lm_p_maxloss,32.09805669932303,0.9718801826422935,1.6737974894145335,2.548479,2.5484791572071184,1.3685274,14.18689100003259,0.03773584905660377,0.01105807528642824,0.00576746038084335,0.021267361111111112,0.009006833717764872,0.006752533143602426,0.0005745025118812919,0.35519198,34.28088,0.8415923780785801,0.7657359394697336,0.7755296272997717,0.7806084855654162,0.7638562731982146
145,146,2,cut,14,quickshift,blend_3,100,100,False,30000,5000,3,0.41285448205406206,lm_p_maxloss,32.08537782543788,0.9691208495462252,1.5662222798126746,2.101605,2.1016049901613387,0.40524825,13.390327743810484,0.022027421892560125,0.00833545553788354,0.0052627874994068905,0.021267361111111112,0.009006833717764872,0.006752533143602426,0.0005745025118812919,0.35519198,34.28088,0.8415923780785801,0.7478377572323291,0.7487255862679101,0.7487230800462148,0.7478377572323293
146,147,2,cut,15,quickshift,blend_2,100,100,False,30000,5000,3,0.6137677631879775,lm_p_maxloss,46.918979766516046,0.98706998162261,1.4286563491125037,2.7194834,2.7194834887364716,2.6627247,17.525967805373316,0.17110266159695817,0.030878589582755286,0.032165785675722876,0.28957528957528955,0.0740470957114858,0.08199157365391183,0.010319903454122445,0.5263932,46.530327,0.9659797846307001,0.9089705701268317,0.9476817189307498,0.9449505802206416,0.908857838571882
147,148,2,cut,15,quickshift,blend_3,100,100,False,30000,5000,3,0.6508600257596104,lm_p_maxloss,46.86968989572518,0.9890694911916244,1.5117026411850534,3.0328043,3.032804213711819,3.0328043,18.746373207627702,0.323943661971831,0.030837960741345274,0.04607885028846004,0.28957528957528955,0.0740470957114858,0.08199157365391183,0.010319903454122445,0.5263932,46.530327,0.9659797846307001,0.8732932008997712,0.9442806946344983,0.9313191673127051,0.8732932008997712
148,149,2,cut,16,quickshift,blend_2,100,100,False,30000,5000,3,0.559468169678869,lm_p_maxloss,32.746016231084624,0.9921390986269516,1.82428098384117,3.6736128,3.6736127817727815,3.6736128,15.056375615893169,0.116991643454039,0.01822465218062751,0.013662019331801147,0.16452442159383032,0.04564227602497766,0.03809110338297998,0.003619765557232313,0.3877661,33.08493,0.9347894380588725,0.8808205209349754,0.8974221597930585,0.8995758734106819,0.8807821195965732
149,150,2,cut,16,quickshift,blend_3,100,100,False,30000,5000,3,0.5218478206229005,lm_p_maxloss,32.80249299109393,0.9904400848274251,1.6917833188081646,2.993936,2.9939361723673947,1.4607993,14.565768623288882,0.08333333333333333,0.020641933367081432,0.01722755312068152,0.16452442159383032,0.04564227602497766,0.03809110338297998,0.003619765557232313,0.3877661,33.08493,0.9347894380588725,0.9317483296574461,0.9236803472591391,0.9137172819440145,0.9317483296574461
150,151,3,hole,0,quickshift,blend_2,100,100,False,30000,5000,3,0.9407194354035732,lm_p_maxloss,46.51251947826633,0.9932564200817295,2.1772210869512842,6.6084385,6.608438674663332,2.8525944,23.10681193756244,0.7219730941704036,0.051467410654051034,0.10184546113401717,0.5603448275862069,0.11444294429164466,0.14272792732583575,0.007878258533310145,0.44694832,46.57235,0.9853175848517566,0.9347734941811697,0.98602487358844,0.9900727072842971,0.9347734941811697
151,152,3,hole,0,quickshift,blend_3,100,100,False,30000,5000,3,1.1920232334200251,lm_p_maxloss,46.79472372864588,0.9952210998501464,2.753433968972233,10.205416,10.205415336655856,3.9174972,25.49531036167871,0.9730941704035875,0.05732342972754834,0.12465227068269812,0.5603448275862069,0.11444294429164466,0.14272792732583575,0.007878258533310145,0.44694832,46.57235,0.9853175848517566,0.9815749757970734,0.99755820287061,0.9966824856273878,0.9804473094864097
152,153,3,hole,1,quickshift,blend_2,100,100,False,30000,5000,3,0.5091770692519759,lm_p_maxloss,33.48300988911285,0.9795301414931089,1.7141733487920339,2.6490738,2.649073868747204,2.6490738,14.536480334330893,0.3880597014925373,0.014901188053842362,0.03874773737751615,0.28431372549019607,0.037526102974548815,0.051746189382803454,0.011035377567168325,0.43680596,34.44818,0.9279910431296359,0.9078591232109356,0.9244200033112613,0.9352904534141208,0.9078591232109356
153,154,3,hole,1,quickshift,blend_3,100,100,False,30000,5000,3,0.539729006415868,lm_p_maxloss,33.40965724124486,0.9809511668701519,1.82437482740585,2.9229035,2.9229034448641946,2.9229035,15.33603556754451,0.746268656716418,0.019750484303364166,0.07469564300920564,0.28431372549019607,0.037526102974548815,0.051746189382803454,0.011035377567168325,0.43680596,34.44818,0.9279910431296359,0.9452946702413654,0.9515192926706786,0.9503274215427733,0.9452946702413654
154,155,3,hole,2,quickshift,blend_2,100,100,False,30000,5000,3,0.5536393492374151,lm_p_maxloss,34.85158946462303,0.9920970001080437,1.7408591715487716,3.8882625,3.8882626278673866,2.1711771,14.771473705358416,0.4067796610169492,0.030109673869629656,0.057208507340497525,0.5166666666666667,0.06991177810059103,0.10496259401899818,0.028655616057221778,0.442268,35.106895,0.9684889141747266,0.9576401436291151,0.9899139725787595,0.9925757585230292,0.9575005157894078
155,156,3,hole,2,quickshift,blend_3,100,100,False,30000,5000,3,0.6760631254237309,lm_p_maxloss,34.89591373356709,0.9947965180668935,2.1284551864982317,4.9785614,4.978561635785178,3.5006275,16.959973660053098,1.0,0.03617955534548592,0.1139275782514937,0.5166666666666667,0.06991177810059103,0.10496259401899818,0.028655616057221778,0.442268,35.106895,0.9684889141747266,1.0,0.9998160872111319,0.9988048273720582,1.0
156,157,3,hole,3,quickshift,blend_2,100,100,False,30000,5000,3,0.7687397713430602,lm_p_maxloss,32.847919798911796,0.9906285798743376,2.469761333048836,6.909779,6.9097792458317695,6.909779,17.01081252545415,0.6056338028169014,0.030083069993099162,0.06236131478895092,0.5866666666666667,0.09373052406820798,0.12948663470734187,0.020299187965671688,0.4197463,32.93244,0.9768527431055983,0.9326298884304473,0.9780420610103175,0.9897466314944215,0.9326298884304473
157,158,3,hole,3,quickshift,blend_3,100,100,False,30000,5000,3,0.8553492649895303,lm_p_maxloss,32.805775545900914,0.9919004543885996,2.7462994729747354,7.910074,7.910074233278606,7.910074,17.566890398670058,0.823943661971831,0.03370044008584106,0.08525872358483791,0.5866666666666667,0.09373052406820798,0.12948663470734187,0.020299187965671688,0.4197463,32.93244,0.9768527431055983,0.9678615344325527,0.9872314170703325,0.9897956263625343,0.9678615344325527
158,159,3,hole,4,quickshift,blend_2,100,100,False,30000,5000,3,1.2818981314989175,lm_p_maxloss,44.956475188595974,0.9963245481759603,3.094351699688515,12.047001,12.047001021450566,12.047001,25.357327753652516,0.4473684210526316,0.03582682553853347,0.0478048162479547,0.5088757396449705,0.09962575018209305,0.123928638076494,0.00735938238115826,0.4692728,44.936317,0.97245081024161,0.9418624831809052,0.9797420097111991,0.9904669045715437,0.941295671561267
159,160,3,hole,4,quickshift,blend_3,100,100,False,30000,5000,3,1.2768198409024905,lm_p_maxloss,44.96270465287507,0.9963264064277243,3.0836396653941747,12.179557,12.179557096394639,12.179557,24.062528385629495,0.4631578947368421,0.044012941534086754,0.06419993435408616,0.5088757396449705,0.09962575018209305,0.123928638076494,0.00735938238115826,0.4692728,44.936317,0.97245081024161,0.9855131530196368,0.9907737108610726,0.9947709678048401,0.9855131530196368
160,161,3,hole,5,quickshift,blend_2,100,100,False,30000,5000,3,0.9715518666602067,lm_p_maxloss,37.890529347354914,0.9955225537093166,2.7789858190751797,8.938721,8.93872034236985,8.938721,20.143299592994815,0.7025641025641025,0.042113342472923296,0.076923155330458,0.4942084942084942,0.09646344217804691,0.10910456599011947,0.006845055817393586,0.37703204,38.472076,0.9676174547136311,0.9625847560309232,0.9968684022547757,0.9996927321653989,0.9625467435153023
161,162,3,hole,5,quickshift,blend_3,100,100,False,30000,5000,3,1.1292233833445524,lm_p_maxloss,38.04477765204973,0.9970659959664878,3.201016346384335,10.851028,10.851028701516661,10.851028,21.268238678375344,1.0,0.05065724959564905,0.11446054754450416,0.4942084942084942,0.09646344217804691,0.10910456599011947,0.006845055817393586,0.37703204,38.472076,0.9676174547136311,1.0,0.9999996832290364,0.9999923974968759,1.0
162,163,3,hole,6,quickshift,blend_2,100,100,False,30000,5000,3,0.9523935249402607,lm_p_maxloss,53.36096672840927,0.9912166557190749,1.9503741475894059,5.202819,5.202819099631943,5.1010375,26.26952725037194,0.08557844690966719,0.030621380614709714,0.01707745304885326,0.3235294117647059,0.07212084737562943,0.07240272186604071,0.013016710974625312,0.5094105,53.742386,0.9234103941356796,0.8999005058321814,0.9167802560835299,0.9200034374407556,0.8995724392735736
163,164,3,hole,6,quickshift,blend_3,100,100,False,30000,5000,3,0.9336853011491002,lm_p_maxloss,53.393899458807766,0.99150820429474,1.905143161146535,5.152183,5.152183293285392,5.152183,26.0260325851736,0.24413145539906103,0.028570421560295794,0.02777932692573747,0.3235294117647059,0.07212084737562943,0.07240272186604071,0.013016710974625312,0.5094105,53.742386,0.9234103941356796,0.7900141765398733,0.9109267357696776,0.9240165914581341,0.7885573287601436
164,165,3,hole,7,quickshift,blend_2,100,100,False,30000,5000,3,0.3838695140246732,lm_p_maxloss,28.976298066114104,0.9915081103478182,1.4719436692632186,1.915624,1.9156240387199357,1.3246175,10.75802207483692,0.009554140127388535,0.004806906185258464,0.0023912941852560726,0.39215686274509803,0.02632349684519302,0.06274698790856688,0.017182321336197976,0.4589322,29.254997,0.9805915711697296,0.8420264959879521,0.8549136801813462,0.865101065957597,0.8420264959879521
165,166,3,hole,7,quickshift,blend_3,100,100,False,30000,5000,3,0.4023834379411381,lm_p_maxloss,29.02744069505981,0.9907176592568906,1.5373632063366716,1.8000765,1.8000765112235768,1.8000765,11.342708660306831,0.6923076923076923,0.012870408083269835,0.06873181353199317,0.39215686274509803,0.02632349684519302,0.06274698790856688,0.017182321336197976,0.4589322,29.254997,0.9805915711697296,0.855368614255124,0.9420712050262372,0.9450439638876469,0.8538814504553263
166,167,3,hole,8,quickshift,blend_2,100,100,False,30000,5000,3,0.5477224901013567,lm_p_maxloss,35.570536517949236,0.9694585332790729,1.889666406838097,3.2622511,3.2622511471933,3.2622511,15.052337454969713,0.06756756756756757,0.01332360079302524,0.010730118529384962,0.4370860927152318,0.058771913494335304,0.08433049074464093,0.006386845110682771,0.53647435,36.774364,0.9455516443659907,0.8135262419367629,0.9190776794425808,0.9096793322553619,0.8693522863220605
167,168,3,hole,8,quickshift,blend_3,100,100,False,30000,5000,3,0.5827784028555617,lm_p_maxloss,35.39320988550625,0.9718371460330314,2.0341417666906354,3.5978942,3.59789420142845,3.5978942,15.604351450073768,0.9101123595505618,0.02796234673118649,0.09324261676469417,0.4370860927152318,0.058771913494335304,0.08433049074464093,0.006386845110682771,0.53647435,36.774364,0.9455516443659907,0.9934963161650882,0.9951615405566607,0.9887723193507347,0.9934963161650883
168,169,3,hole,9,quickshift,blend_2,100,100,False,30000,5000,3,0.7840288248150167,lm_p_maxloss,52.319918207774336,0.9723301948313061,1.6689513907302642,4.7087708,4.708770878522949,4.7087708,22.46288812501883,0.10062893081761007,0.026092469288857778,0.022445110786338606,0.4444444444444444,0.05272673030471755,0.06518957702093867,0.015758506536561374,0.49968156,53.424084,0.9319624042145593,0.9443223607690203,0.9579664408866995,0.9623430658182814,0.9443223607690202
169,170,3,hole,9,quickshift,blend_3,100,100,False,30000,5000,3,0.7305179648454597,lm_p_maxloss,52.28089873770776,0.971451298250872,1.5602564915839412,4.4198847,4.41988455796969,1.315446,21.750747818613135,0.07020965382740127,0.017802969517546955,0.013223223117669524,0.4444444444444444,0.05272673030471755,0.06518957702093867,0.015758506536561374,0.49968156,53.424084,0.9319624042145593,0.8900554187192119,0.8987612034756431,0.9053400383141764,0.8900554187192118
170,171,3,hole,10,quickshift,blend_2,100,100,False,30000,5000,3,0.8904592299019828,lm_p_maxloss,60.689567069583966,0.9241950994321841,1.7624840487417908,5.750211,5.750210914978631,2.9895136,25.241019706200113,0.5232067510548524,0.05291122016861283,0.08032239908956658,0.5487364620938628,0.11120316796141268,0.1164982538195715,0.015466475451830775,0.5555341,66.42563,0.9442116587606638,0.8697517716318873,0.9478670255006809,0.9517920665071093,0.9109304049634698
171,172,3,hole,10,quickshift,blend_3,100,100,False,30000,5000,3,1.088421956901044,lm_p_maxloss,60.9884066331665,0.9304393704996441,2.1361802046025273,6.530713,6.5307128569885915,4.277684,30.473599919014962,0.7088607594936709,0.04878537767379032,0.09142178652420034,0.5487364620938628,0.11120316796141268,0.1164982538195715,0.015466475451830775,0.5555341,66.42563,0.9442116587606638,0.8821891906087505,0.9463494544714319,0.9569205811898539,0.8869853160794066
