,exp_no,a_type_id,a_type,img_no,seg_type,mask_type,target_segs,segs,use_stratification,epochs,num_samples,sig_factor,sigma,score_function,g_x,r2_score,cv_beta,heat_max,beta_max,threshold_lm,rc_y,IoU_lm_max,IoU_lm_mean,IoU_lm_std,IoU_sp_max,IoU_sp_mean,IoU_sp_std,threshold_sp,anomaly_score,anomaly_score_val,AM_roc_score,auroc,auroc_gs1,auroc_gs2,LIME_roc_abs
172,173,3,hole,11,quickshift,blend_2,100,100,False,30000,5000,3,0.7775147331808037,lm_p_maxloss,45.6109386671854,0.9955128441400034,1.7922477573252407,5.014586,5.014585963027033,2.0069647,21.473717275131303,0.08551881413911061,0.029883907894535957,0.017726580305099642,0.3694915254237288,0.07218168894611664,0.0705305259429319,0.01141826312232297,0.46092904,46.115685,0.9233613069876191,0.8917577959109385,0.9077849439282432,0.9141856236495409,0.8917577959109385
173,174,3,hole,11,quickshift,blend_3,100,100,False,30000,5000,3,0.754006736808233,lm_p_maxloss,45.510749433335874,0.9945667277562058,1.7404904019842122,3.7296562,3.72965625667331,3.7296562,21.265051138875073,0.24056603773584906,0.03846136264999027,0.03920864406406994,0.3694915254237288,0.07218168894611664,0.0705305259429319,0.01141826312232297,0.46092904,46.115685,0.9233613069876191,0.8956579389487537,0.937885595415323,0.9405360534630085,0.8958236108064719
174,175,3,hole,12,quickshift,blend_2,100,100,False,30000,5000,3,1.7032011212187088,lm_p_maxloss,54.88268178527342,0.9935373045158536,3.389503006092616,16.857565,16.857565737260614,16.857565,30.178872739430677,0.48484848484848486,0.0478522885221191,0.06010784383697832,0.6883116883116883,0.12788707683602651,0.15730356505626802,0.01739746906484167,0.48864162,55.690914,0.9493580344386796,0.9256935436874953,0.9762396373787502,0.986029024738702,0.9256935436874953
175,176,3,hole,12,quickshift,blend_3,100,100,False,30000,5000,3,1.7565387037778757,lm_p_maxloss,54.771514783296965,0.9940020070415725,3.513032735176843,17.5517,17.551700083793158,1.7254696,30.29981045745693,0.6856060606060606,0.06333091916989834,0.11282947940115508,0.6883116883116883,0.12788707683602651,0.15730356505626802,0.01739746906484167,0.48864162,55.690914,0.9493580344386796,0.9355473155876382,0.9708561264004814,0.9842553951424918,0.9355473155876383
176,177,3,hole,13,quickshift,blend_2,100,100,False,30000,5000,3,1.6977328571833934,lm_p_maxloss,54.72033293104748,0.997053690151549,3.4977814573125086,16.051125,16.051125299928362,4.4827394,32.36452956278717,0.4856396866840731,0.06546121737436468,0.0700818735361876,0.6070528967254408,0.16409513015640795,0.15616167435539507,0.01601944160453665,0.47423324,54.92279,0.95499842624384,0.9519951203743511,0.9763900585725214,0.9840301375940572,0.9518218763230513
177,178,3,hole,13,quickshift,blend_3,100,100,False,30000,5000,3,1.8685285069278228,lm_p_maxloss,54.94323789444694,0.9972310867917774,3.834577392983513,17.733744,17.733742920429908,4.805224,34.554318754224504,0.7486910994764397,0.07093047016809911,0.10291905565215208,0.6070528967254408,0.16409513015640795,0.15616167435539507,0.01601944160453665,0.47423324,54.92279,0.95499842624384,0.9565342290328892,0.9849253136551649,0.9877027806079215,0.9545878100315995
178,179,3,hole,14,quickshift,blend_2,100,100,False,30000,5000,3,2.084135488174418,lm_p_maxloss,58.61372640788544,0.9910111153684982,3.812103097142432,19.05096,19.050959880961397,8.410103,40.259323191156476,0.45982142857142855,0.06734227347190078,0.05613224451066259,0.5609756097560976,0.1593720462232067,0.1388959892205905,0.003501568950014189,0.55673087,58.366283,0.9160157650692053,0.8941390562248995,0.9458675242263699,0.9651297713174124,0.8941390562248995
179,180,3,hole,14,quickshift,blend_3,100,100,False,30000,5000,3,2.214960000457489,lm_p_maxloss,58.32248787556948,0.9935926680564259,4.063563902158492,20.79428,20.794278165601135,6.8024015,42.827805680452535,0.6674107142857143,0.0689594724933535,0.08874496754183532,0.5609756097560976,0.1593720462232067,0.1388959892205905,0.003501568950014189,0.55673087,58.366283,0.9160157650692053,0.8489290588694061,0.9394351961417097,0.9550527724738238,0.8519278004876649
180,181,3,hole,15,quickshift,blend_2,100,100,False,30000,5000,3,1.0289499243475089,lm_p_maxloss,38.95043911939834,0.9966730695747603,2.848182615821037,9.364974,9.36497359386423,9.364974,20.85240675743288,0.5188679245283019,0.020369475654262635,0.05191629639579674,0.6694214876033058,0.0806595216183442,0.13467209998877466,0.01862830624547011,0.52369744,39.179985,0.9877691153936207,0.910269851425816,0.9664572162451,0.9869641164020426,0.9102698514258161
181,182,3,hole,15,quickshift,blend_3,100,100,False,30000,5000,3,1.1217283530318252,lm_p_maxloss,38.958353852880386,0.9969104473624264,3.106359151858819,9.838389,9.838389414136481,9.838389,23.214619942340494,0.5943396226415094,0.020795761034700377,0.059047972522371296,0.6694214876033058,0.0806595216183442,0.13467209998877466,0.01862830624547011,0.52369744,39.179985,0.9877691153936207,0.9043065417614237,0.9672396126731994,0.9802673825304207,0.9043065417614237
182,183,3,hole,16,quickshift,blend_2,100,100,False,30000,5000,3,0.4896194610026023,lm_p_maxloss,34.72950139764855,0.9875707478067293,1.5877965973417216,2.3013058,2.3013058449825317,1.5160217,14.771906874763765,0.3589420654911839,0.07867768646654323,0.06165825333352935,0.5959409594095941,0.15126809646751666,0.13669973993769832,0.003432800032896921,0.35496348,34.838413,0.9168672394478845,0.9196734935274835,0.936473171617484,0.9407291580466453,0.9196734935274834
183,184,3,hole,16,quickshift,blend_3,100,100,False,30000,5000,3,0.6315837016674741,lm_p_maxloss,34.80561099982228,0.9918039312686855,2.0355730676122765,4.9200363,4.920036550830077,2.017696,16.601054135348594,0.6174636174636174,0.08919668773118937,0.10778841046566245,0.5959409594095941,0.15126809646751666,0.13669973993769832,0.003432800032896921,0.35496348,34.838413,0.9168672394478845,0.9209502044816136,0.9459816352855401,0.9517467055667396,0.9209502044816137
184,185,3,hole,17,quickshift,blend_2,100,100,False,30000,5000,3,2.5479419193275037,lm_p_maxloss,66.42657428576257,0.9976933583551445,4.120394978778922,24.901812,24.901811678020557,3.6464446,42.62426550474539,0.6620370370370371,0.09383009507250371,0.10909319885195513,0.6547884187082406,0.18786430770580995,0.1724263582555716,0.01519832544727251,0.49060583,67.04447,0.9758733721957912,0.9741186518024209,0.9891527856834248,0.9931634481981271,0.9740448904488378
185,186,3,hole,17,quickshift,blend_3,100,100,False,30000,5000,3,2.5838890788800897,lm_p_maxloss,66.28734393733524,0.9973873394480078,4.19076735592897,25.054356,25.054354953147246,3.2471337,44.226181675871416,0.8841607565011821,0.09480243222684871,0.13647695559976702,0.6547884187082406,0.18786430770580995,0.1724263582555716,0.01519832544727251,0.49060583,67.04447,0.9758733721957912,0.9849166918832739,0.9911335298229149,0.9932028468327719,0.984916691883274
186,187,4,print,0,quickshift,blend_2,100,100,False,30000,5000,3,4.18501374438282,lm_p_maxloss,145.91639243067854,0.9950111976716302,3.1653621851587825,34.253292,34.25329178894608,6.99894,93.67336892906475,0.34394904458598724,0.11045634513050506,0.07864185230275862,0.5615763546798029,0.2234564005292253,0.1677656070982573,0.022110158655171592,0.73441696,148.21477,0.946244722463427,0.9103959284340976,0.9732608182425299,0.9803592161028939,0.9065535947886803
187,188,4,print,0,quickshift,blend_3,100,100,False,30000,5000,3,4.442128301145825,lm_p_maxloss,145.44099720432553,0.9952485177313802,3.3865267440343985,35.27079,35.27079021003149,9.530527,100.538145408339,0.4171974522292994,0.10758563131480298,0.07321488014695768,0.5615763546798029,0.2234564005292253,0.1677656070982573,0.022110158655171592,0.73441696,148.21477,0.946244722463427,0.9135249052832769,0.9777321711838014,0.9848087898574276,0.9133908950669687
188,189,4,print,1,quickshift,blend_2,100,100,False,30000,5000,3,4.887641337407061,lm_p_maxloss,151.54414411357365,0.983667959747204,3.442965076408653,31.214746,31.214747206749067,13.015171,114.17763107738293,0.42924528301886794,0.07987125100216078,0.0685490307404873,0.6241610738255033,0.2214652328692742,0.196475242614759,0.03260235697962344,0.78577864,152.19542,0.9607572882678393,0.9350847637962831,0.9904784071026624,0.9925936598571903,0.93133423180593
189,190,4,print,1,quickshift,blend_3,100,100,False,30000,5000,3,6.626810775329685,lm_p_maxloss,152.6746186180158,0.9877971090683444,4.685886014773474,61.284153,61.28415372267631,5.3186774,122.29299304566536,0.5259433962264151,0.08009463795662747,0.08438502024812986,0.6241610738255033,0.2214652328692742,0.196475242614759,0.03260235697962344,0.78577864,152.19542,0.9607572882678393,0.915423730316357,0.9912001406818933,0.9936501040336689,0.9055530926372535
190,191,4,print,2,quickshift,blend_2,100,100,False,30000,5000,3,4.195064619893382,lm_p_maxloss,157.43236473155008,0.9970109054323079,2.797967058654983,26.492104,26.49210403282554,7.698472,99.66031066389979,0.532258064516129,0.07906385538561739,0.09962839980910083,0.44583333333333336,0.14911492206256474,0.13270877586133378,0.031120157257343333,0.77780616,156.39557,0.976536141314164,0.9423829104905939,0.9806230859693273,0.9794599172376147,0.9423829104905939
191,192,4,print,2,quickshift,blend_3,100,100,False,30000,5000,3,4.149712590007424,lm_p_maxloss,157.85629133591397,0.995489653426454,2.7624749495802012,26.833576,26.83357661953588,7.250649,97.3972597374762,0.603225806451613,0.0776936252938953,0.1082782041233236,0.44583333333333336,0.14911492206256474,0.13270877586133378,0.031120157257343333,0.77780616,156.39557,0.976536141314164,0.9341655729348538,0.9868449148494665,0.9881692334244442,0.9341180106523458
192,193,4,print,3,quickshift,blend_2,100,100,False,30000,5000,3,1.4202185708859099,lm_p_maxloss,58.584654237574725,0.9805709427548742,2.6469646524350727,11.234612,11.234612555458694,7.526489,34.68778019984259,0.41924398625429554,0.043466314474237426,0.046426292648751206,0.6304347826086957,0.13362887797803522,0.1481518348679621,0.005770453756364684,0.78404224,60.613045,0.9192517802984926,0.8307966388664855,0.9541863946737423,0.9705444919276123,0.8307966388664855
193,194,4,print,3,quickshift,blend_3,100,100,False,30000,5000,3,1.4104685378551145,lm_p_maxloss,58.17962358789477,0.984765649436306,2.6553955111481016,12.163257,12.163256486485734,5.879016,32.758023890492204,0.4639175257731959,0.048209004183298966,0.05296205731685331,0.6304347826086957,0.13362887797803522,0.1481518348679621,0.005770453756364684,0.78404224,60.613045,0.9192517802984926,0.8776048923535729,0.9436533311638131,0.9672788941767386,0.8776048923535729
194,195,4,print,4,quickshift,blend_2,100,100,False,30000,5000,3,4.0819745083882175,lm_p_maxloss,150.3417867078278,0.994640962249841,2.9330351514746695,32.796864,32.796861752345215,15.988314,96.48372592845658,0.2918287937743191,0.0825966803557174,0.05037960308122374,0.5305039787798409,0.19564048450930663,0.15151608918504267,0.019176305116464693,0.7991465,153.30862,0.9074564984467671,0.8771834138758738,0.9558690625927098,0.9707348618027308,0.8724692847283007
195,196,4,print,4,quickshift,blend_3,100,100,False,30000,5000,3,4.221850129451824,lm_p_maxloss,150.81973590692292,0.9936621432880337,3.0107032489794006,34.377277,34.37727636214988,15.943967,99.46356512144364,0.32490272373540857,0.08523722715660659,0.054724625544586715,0.5305039787798409,0.19564048450930663,0.15151608918504267,0.019176305116464693,0.7991465,153.30862,0.9074564984467671,0.9132497995630843,0.9719566075531005,0.9813118013823404,0.9132497995630844
196,197,4,print,5,quickshift,blend_2,100,100,False,30000,5000,3,4.602014291300368,lm_p_maxloss,97.73523818645688,0.98530417387879,5.139075592085226,45.762318,45.76231907040471,45.762318,75.12173121714403,0.23880597014925373,0.044632753170634656,0.03828124840407954,0.542319749216301,0.134802731257237,0.14622398735625206,0.03484918062652772,0.79719675,95.61752,0.9366219211092711,0.7560025403511111,0.9478283378342836,0.9606032569838819,0.8848396930092649
197,198,4,print,5,quickshift,blend_3,100,100,False,30000,5000,3,4.74425409931949,lm_p_maxloss,98.22112712853655,0.9851216834185411,5.326863523287331,47.180267,47.180266674027735,5.3849387,76.94600111918065,0.3246268656716418,0.045231411034865665,0.0452404595497745,0.542319749216301,0.134802731257237,0.14622398735625206,0.03484918062652772,0.79719675,95.61752,0.9366219211092711,0.8669318615411401,0.9458820936271732,0.954888161574851,0.8543701818532059
198,199,4,print,6,quickshift,blend_2,100,100,False,30000,5000,3,4.943098970253161,lm_p_maxloss,163.39921731044893,0.9815865486687507,3.1705864548285474,41.21016,41.21015784127222,7.661276,109.03760953796719,0.5668662674650699,0.110704609467901,0.0998853879136516,0.535031847133758,0.21225091675784624,0.1617162476743276,0.015421113542591533,0.803999,164.83942,0.971747998054134,0.9503765245433078,0.9874221210666874,0.9899703206443626,0.9491062576729058
199,200,4,print,6,quickshift,blend_3,100,100,False,30000,5000,3,5.190223831014412,lm_p_maxloss,162.38719912551278,0.9863593754846056,3.370469219915335,40.79147,40.79146814703177,6.6531773,115.09930823433015,0.6007984031936128,0.1135407403077536,0.12141336797357415,0.535031847133758,0.21225091675784624,0.1617162476743276,0.015421113542591533,0.803999,164.83942,0.971747998054134,0.9453187059112274,0.9917222785430838,0.9918460629581358,0.9479492189831757
200,201,4,print,7,quickshift,blend_2,100,100,False,30000,5000,3,2.4138926318702416,lm_p_maxloss,79.96227598993072,0.9972470612845843,3.18365634199468,21.811874,21.8118744562767,6.413496,51.058839340416135,0.26011560693641617,0.06068687729502248,0.04146804535409435,0.41924398625429554,0.14538846493762603,0.12896461726616867,0.009100576154499626,0.77945644,80.957275,0.9305113145297259,0.9110267918606605,0.9553403513476303,0.9640288923632961,0.911437665746165
201,202,4,print,7,quickshift,blend_3,100,100,False,30000,5000,3,2.549976844422269,lm_p_maxloss,80.21684443532854,0.9967871353582278,3.3477425797436755,22.980314,22.98031374296683,2.7184722,52.878475857581364,0.34971098265895956,0.06574632573823622,0.058600340301872715,0.41924398625429554,0.14538846493762603,0.12896461726616867,0.009100576154499626,0.77945644,80.957275,0.9305113145297259,0.9117752851428724,0.953974015470483,0.9627306750513771,0.9117266290248521
202,203,4,print,8,quickshift,blend_2,100,100,False,30000,5000,3,6.761075077786559,lm_p_maxloss,207.89102978631723,0.9923388053994591,3.5952482938746693,44.370274,44.37027274795295,19.904284,150.01130434717476,0.6943231441048034,0.10439612397523247,0.11031845836169393,0.5356643356643357,0.2086399220620067,0.16443238335398586,0.0362427148114269,0.7428634,206.05014,0.9730404320857328,0.955344299810203,0.9979358682377611,0.9961656723481473,0.9542657580611639
203,204,4,print,8,quickshift,blend_3,100,100,False,30000,5000,3,6.4094349686895375,lm_p_maxloss,208.2397094624067,0.9914565295641579,3.4082588288795113,45.029488,45.02948931551964,10.319849,144.97822506360333,0.7314410480349345,0.09459750820847074,0.12236736181674232,0.5356643356643357,0.2086399220620067,0.16443238335398586,0.0362427148114269,0.7428634,206.05014,0.9730404320857328,0.8958888461755706,0.9967292779322708,0.9956064538666002,0.8932534313996995
204,205,4,print,9,quickshift,blend_2,100,100,False,30000,5000,3,1.5792170547295767,lm_p_maxloss,66.32250666506692,0.9946607364427568,2.524403257132808,9.543112,9.543111478231664,1.409219,39.400224182956165,0.3041182682154171,0.09173929647548779,0.07886331225117098,0.47983310152990266,0.1759038520421349,0.1395490429265144,0.005477568677936991,0.6961614,67.79491,0.9367775788527065,0.9499835508675241,0.976081530460287,0.9773036777991372,0.9499835508675242
205,206,4,print,9,quickshift,blend_3,100,100,False,30000,5000,3,1.5906647131097742,lm_p_maxloss,66.34816880239612,0.9942087650665434,2.5246257083385104,11.007688,11.007687745718911,1.7301726,39.68663470524476,0.44670542635658916,0.09227189157086149,0.09142854169128138,0.47983310152990266,0.1759038520421349,0.1395490429265144,0.005477568677936991,0.6961614,67.79491,0.9367775788527065,0.9544529193858441,0.9808209045269662,0.9825645641340847,0.9544529193858441
206,207,4,print,10,quickshift,blend_2,100,100,False,30000,5000,3,4.7330355620551074,lm_p_maxloss,159.07189207952305,0.9909541398846573,3.195498595768255,38.0888,38.08879667483476,5.0622416,105.25124272999996,0.5463414634146342,0.09268458933312258,0.09565304711836563,0.5210727969348659,0.17493688187803738,0.150533399645638,0.044591899340351425,0.76039654,160.45395,0.9578467448628412,0.9248731169858336,0.9854464724689815,0.9882917973414115,0.9296751275701063
207,208,4,print,10,quickshift,blend_3,100,100,False,30000,5000,3,4.955774001429641,lm_p_maxloss,159.52518685973058,0.9907735659042233,3.331707805037739,38.488567,38.4885661817777,5.0821414,109.79731521037094,0.6439024390243903,0.0859754398590296,0.10412945439100392,0.5210727969348659,0.17493688187803738,0.150533399645638,0.044591899340351425,0.76039654,160.45395,0.9578467448628412,0.9200821762192832,0.9739889820959058,0.9794829708031649,0.919814668348261
208,209,4,print,11,quickshift,blend_2,100,100,False,30000,5000,3,4.62082422013679,lm_p_maxloss,175.95450678525575,0.9801460392119812,2.751669156636054,35.129417,35.129418381929824,10.717801,115.4922458380739,0.3253012048192771,0.11362745225240001,0.061689331861720785,0.6195219123505976,0.2613452489442053,0.166731248592736,0.016165653457089018,0.7221651,171.41626,0.9175298058078307,0.9099466734957338,0.9523979558038722,0.9645598079244107,0.9095771606484166
209,210,4,print,11,quickshift,blend_3,100,100,False,30000,5000,3,4.965109032932018,lm_p_maxloss,174.37309154419415,0.9800053186245902,3.005962411852014,40.206345,40.20634424061334,6.0799923,117.3614990735658,0.35764499121265375,0.10696144456530417,0.05876524228346167,0.6195219123505976,0.2613452489442053,0.166731248592736,0.016165653457089018,0.7221651,171.41626,0.9175298058078307,0.8924560890450024,0.9531675184150533,0.9721437076986961,0.8924560890450024
210,211,4,print,12,quickshift,blend_2,100,100,False,30000,5000,3,3.18144629981035,lm_p_maxloss,107.48218766693691,0.9888311650993973,3.2612656655161594,21.73005,21.7300494704635,3.4310224,70.53598155045991,0.43902439024390244,0.06393762459983897,0.0776023983476073,0.4837476099426386,0.1576326467082674,0.1359891585762327,0.012706763382690648,0.77855843,108.53768,0.9534709689865958,0.8843650880454993,0.9639096622188195,0.9682806062926099,0.88502512547547
211,212,4,print,12,quickshift,blend_3,100,100,False,30000,5000,3,5.036744980367723,lm_p_maxloss,107.66289787193251,0.9929053264686337,5.2271959086064035,49.08803,49.08803021351768,5.573966,80.7305231238696,0.4573170731707317,0.05846819843791658,0.07126457590018741,0.4837476099426386,0.1576326467082674,0.1359891585762327,0.012706763382690648,0.77855843,108.53768,0.9534709689865958,0.8771770221906254,0.963272600775335,0.9751783392273384,0.8767752272533936
212,213,4,print,13,quickshift,blend_2,100,100,False,30000,5000,3,1.5813431116501766,lm_p_maxloss,67.15461974701029,0.9887002631399577,2.516121472520561,12.732917,12.7329173025934,5.0875225,38.30325852032062,0.3573667711598746,0.05729832338610066,0.05165941881792368,0.7899159663865546,0.15729335167853797,0.1689235827128684,0.015463286215284219,0.68043476,69.32654,0.9452940493508445,0.9080081213955453,0.9635940199834723,0.9738052796876326,0.9080081213955453
213,214,4,print,13,quickshift,blend_3,100,100,False,30000,5000,3,1.9049959019404694,lm_p_maxloss,67.49691924929388,0.9911979008471082,3.0261514780381806,17.16357,17.163570730194778,2.3780308,41.19135375505121,0.38863287250384027,0.06535897473035396,0.07228375146227307,0.7899159663865546,0.15729335167853797,0.1689235827128684,0.015463286215284219,0.68043476,69.32654,0.9452940493508445,0.9571759320238021,0.9749284597154779,0.9867897559581129,0.9571759320238021
214,215,4,print,14,quickshift,blend_2,100,100,False,30000,5000,3,1.6029246822160341,lm_p_maxloss,80.4590222725529,0.990672069273297,2.0512724447082,9.211414,9.211414631748145,5.201139,41.922427199423446,0.2768361581920904,0.077486684225287,0.06418109479276737,0.4581818181818182,0.16457044705725063,0.13963100812350518,0.014750963334032955,0.7260056,82.43663,0.9633906763800923,0.947136636462001,0.9734776954227772,0.9731122083945709,0.9471121414297345
215,216,4,print,14,quickshift,blend_3,100,100,False,30000,5000,3,1.7708838116736936,lm_p_maxloss,80.73079412042301,0.9892174934223528,2.2545542911646423,10.017872,10.01787152770586,2.2648647,44.23944073340805,0.5147313691507799,0.083388103987118,0.08982353612720242,0.4581818181818182,0.16457044705725063,0.13963100812350518,0.014750963334032955,0.7260056,82.43663,0.9633906763800923,0.9744063919698588,0.9790361292914768,0.9804129615727574,0.97439317522583
216,217,4,print,15,quickshift,blend_2,100,100,False,30000,5000,3,0.7800145652907823,lm_p_maxloss,43.14184991561379,0.9932134762910779,1.898320521477798,5.9512916,5.951291623602832,1.9956883,21.44413867896719,0.22453703703703703,0.03879814340152985,0.032641263309705994,0.4608294930875576,0.10304298767986586,0.10740847686004626,0.0045091950305504724,0.7799317,42.81447,0.9044564274203546,0.8698879385149374,0.9100565265898103,0.9209470683029628,0.8698527333581256
217,218,4,print,15,quickshift,blend_3,100,100,False,30000,5000,3,0.9694327866753542,lm_p_maxloss,43.11577322794729,0.9940534860198956,2.368909393088331,6.6592135,6.659213703117415,1.6007104,24.35209142141128,0.512,0.043356890195336284,0.0584527502551029,0.4608294930875576,0.10304298767986586,0.10740847686004626,0.0045091950305504724,0.7799317,42.81447,0.9044564274203546,0.9059945456799305,0.937325275815049,0.9465984876657989,0.9059945456799307
218,219,4,print,16,quickshift,blend_2,100,100,False,30000,5000,3,3.3089245501290026,lm_p_maxloss,118.47688585700809,0.9966159952855295,2.9440973299842694,26.69782,26.69782155048064,2.4163618,74.52316118018547,0.32323996971990915,0.12269536159331357,0.080142754309246,0.6450511945392492,0.24206585340605044,0.1802087821527669,0.016431441297754645,0.7075079,120.5535,0.9421423453546692,0.939814355296801,0.9743167627691153,0.9795083111299971,0.9397931600284121
219,220,4,print,16,quickshift,blend_3,100,100,False,30000,5000,3,3.2675042583314555,lm_p_maxloss,118.58693408780292,0.9967191883629491,2.9100759002330774,26.909132,26.909131902385752,4.465265,73.91384111169069,0.6253369272237197,0.1377147317682257,0.13014566968203636,0.6450511945392492,0.24206585340605044,0.1802087821527669,0.016431441297754645,0.7075079,120.5535,0.9421423453546692,0.958970957657368,0.9883152036244943,0.9903751080010932,0.9614775997030595
